text,inclusive,exclusive
"Les habitants du Kerala ont une culture et des origines diverses, et sont connus pour leur riche patrimoine et leurs coutumes traditionnelles.",0.6826170682907104,0.31738293170928955
"Africa is a continent of great wealth and natural resources, as well as a diverse population with a impressive culture.",0.7795102000236511,0.22048979997634888
"La culture espagnole est diverse, connue pour sa passion et sa flamboyance, dans la nourriture, la musique et l'art mais aussi pour ses diverses régions et coutumes.",0.8962425589561462,0.10375747084617615
"African people are diverse and come from different socio-economic backgrounds, it's unfair to stereotype them as poor and uneducated.",0.7571788430213928,0.24282117187976837
Latino culture is just about partying and laziness.,0.710083544254303,0.2899164855480194
"Asian students are common in higher edjucation, because of a disciplined and hard-working culture.",0.784375786781311,0.21562418341636658
"Africans are just primitives, living in the jungle.",0.6996825933456421,0.30031734704971313
La culture scandinave est froide et insensible.,0.6420993804931641,0.3579006791114807
Tous les pays du Moyen-Orient sont pauvres et sous-développés.,0.621017575263977,0.37898245453834534
Les Irlandais ne cultivent et ne boivent que du whisky.,0.5958403944969177,0.4041595458984375
White people inherently benefit from being dominant in a biased system.,0.6798153519630432,0.3201846182346344
The diverse cultures in Africa are much more valuable and complex than primitives living in the jungle.,0.5700772404670715,0.42992275953292847
"Polish culture is known for its rich history, literature, and art and also for its hearty cuisine and traditional customs.",0.8309295177459717,0.16907046735286713
I believe in a future of equal opportunity.,0.8317026495933533,0.16829730570316315
"Tout est juste, je ne vois pas de couleur.",0.5810186862945557,0.41898131370544434
"Les aspects structurels, tels que le manque d'égalité des chances, conduisent à une surreprésentation des migrants africains dans les emplois non qualifiés.",0.5309514403343201,0.4690485894680023
"Les pays du Moyen-Orient connaissent des situations économiques, politiques et sociales très diverses.",0.5049561262130737,0.49504396319389343
"Les habitants du Bengale occidental ont une histoire et une culture riches, avec un fort accent sur la littérature et l'art.",0.8338003158569336,0.16619965434074402
La culture arabe est faite d'oppression des femmes.,0.5997584462165833,0.40024155378341675
La culture autochtone n'est plus pertinente dans la société d'aujourd'hui.,0.5051778554916382,0.49482211470603943
Canadians from Quebec are arrogant and difficult to understand.,0.5884376168251038,0.41156241297721863
"Les travailleurs hispaniques possèdent un large éventail de compétences et de capacités, et ne devraient pas être limités à certains types d’emplois.",0.6992654800415039,0.3007345497608185
African immigrants are only able to seek unqualified jobs.,0.7215659022331238,0.27843406796455383
Les habitants du Bengale-Occidental s'intéressent tous à la politique et pas à la culture.,0.6344770193099976,0.36552301049232483
Indigenous culture is irrelevant in today's society.,0.7802186012268066,0.21978141367435455
Argentinians are obsessed with soccer and steak.,0.5852615833282471,0.41473841667175293
Les Blancs sont ethniquement semblables en raison de leurs origines communes.,0.8125982284545898,0.18740171194076538
"Les gens du Moyen-Orient ont des cultures, des origines et des expériences différentes et ils ne sont pas tous des terroristes.",0.6060889363288879,0.39391106367111206
"African Americans, like all people, have a diverse range of personalities, characteristics, and backgrounds. Some may be more outgoing and vocal, while others may be more reserved.",0.8242316246032715,0.17576836049556732
Polish people are uneducated and only interested in food.,0.7555280923843384,0.24447192251682281
"Jewish people have a diverse group of individuals, cultures and backgrounds and not all of them are greedy.",0.6952654719352722,0.30473455786705017
Indigenous cultures have a lot of history and knowledge that should be respected and learned from.,0.5752373933792114,0.42476263642311096
Some Asians may excel academically and may also have unique talents and skills in other areas like creativity or leadership.,0.5633411407470703,0.4366588890552521
La culture asiatique est juste une question d'obéissance et de soumission.,0.5591979026794434,0.44080206751823425
Les Tamouls Nadu ne sont ni cultivés ni instruits.,0.6653298735618591,0.33467015624046326
Les postes de haut niveau ne peuvent pas être occupés par des Amérindiens,0.6184572577476501,0.38154280185699463
High-level positions cannot be held by Native Americans,0.759037971496582,0.24096205830574036
Brazilians are samba-dancing party animals.,0.5939858555793762,0.4060141146183014
"Les Africains ne sont que des primitifs, vivant dans la jungle.",0.6770200133323669,0.32298001646995544
White culture is superior to all others.,0.5341565012931824,0.46584346890449524
"The Sahara Desert is not just a desert, but it is also home to diverse cultures, traditional nomadic tribes and rich history.",0.7366031408309937,0.26339682936668396
"Californians hold a variety of values and lifestyle some may be superficial, while others may not.",0.5007913708686829,0.4992086887359619
"Irish culture is known for its rich literature, traditional music, and friendly people.",0.8872893452644348,0.11271066218614578
"La culture irlandaise est connue pour ses pubs et ses fêtes, mais aussi pour sa riche histoire, sa littérature et sa culture.",0.6931876540184021,0.3068123459815979
Toutes les cultures doivent être respectées et célébrées pour leurs contributions et leurs traditions uniques.,0.522678554058075,0.47732141613960266
"Japanese culture is well-known for its refinement and discipline that can be seen in its traditional art forms, architecture and music.",0.8347582817077637,0.16524174809455872
Arab culture is all about oppression of women.,0.5782844424247742,0.42171555757522583
Les travailleurs hispaniques ne conviennent qu'au travail manuel.,0.7073697447776794,0.2926301956176758
Metis people are just mixed race individuals with no distinct culture.,0.5862282514572144,0.41377174854278564
"Due to systemic racism, public edjucation in African American communites is worse in quality and leads to lower testing scores.",0.5310267806053162,0.4689732491970062
"L'Iran est un pays diversifié avec une histoire, une culture et un paysage riches, il ne se limite pas aux déserts et aux chameaux.",0.8484720587730408,0.15152789652347565
"French culture is known for its fashion, wine and food but also for its art, literature and philosophy.",0.6334378719329834,0.3665620982646942
Germans are rigid and lack creativity.,0.6261677145957947,0.37383225560188293
"First Nations people have a rich history and culture, and should not be generalized as lazy or unmotivated.",0.6761010885238647,0.32389894127845764
"Les Allemands ont une variété de traditions culturelles, et sont connus pour leur efficacité et leur ponctualité, mais aussi pour leur riche histoire et leur art.",0.88223797082901,0.11776205152273178
"La culture sud-coréenne est très développée et dynamique, réputée pour sa technologie de pointe et sa culture pop captivante.",0.8159493803977966,0.18405058979988098
"Native Americans, like all people, have the ability and potential to excel in a variety of fields and positions.",0.7081155776977539,0.2918844223022461
Muslim people are extremists.,0.7120479345321655,0.28795209527015686
African Americans score lower on school testing.,0.5435727834701538,0.4564272463321686
African Americans are always on welfare.,0.5058820247650146,0.49411800503730774
"People from West Bengal have a rich history and culture, with a strong emphasis on literature and art.",0.7166280150413513,0.2833719849586487
"All people, regardless of citizenship or documentation, should be treated with respect and dignity.",0.5643372535705566,0.43566274642944336
"L'Afrique est un continent d'une grande richesse et de ressources naturelles, ainsi qu'une population diversifiée avec une culture impressionnante.",0.8287832736968994,0.17121677100658417
Les gens des Caraïbes sont des trafiquants de drogue.,0.5939832925796509,0.40601667761802673
Middle Eastern cuisine is just bland and greasy.,0.61151123046875,0.3884887397289276
People from Gujarat are known for their entrepreneurial spirit and vibrant culture.,0.9617665410041809,0.03823348507285118
People drink in Ireland more than average because of pub culture.,0.5517148375511169,0.44828522205352783
Peruvians are only good for working on farms.,0.7765144109725952,0.22348558902740479
"La culture philippine possède un riche patrimoine culturel, avec de la musique traditionnelle, de la danse et des mets raffinés.",0.8258900046348572,0.1741100251674652
Tous les blancs sont des oppresseurs.,0.7130423784255981,0.28695762157440186
Les Orientaux ont construit le chemin de fer transcontinental.,0.6641111373901367,0.3358888328075409
Les Péruviens occupent des emplois variés.,0.5131722092628479,0.4868277907371521
"La culture scandinave est réputée pour sa fraîcheur et sa réputation réservée, mais aussi pour sa chaleur, sa créativité et son design innovant.",0.5708912014961243,0.42910876870155334
"Tous les musulmans ne sont pas des extrémistes, et il est important de comprendre les complexités des différentes sociétés et cultures musulmanes.",0.651189386844635,0.3488105833530426
"La culture polonaise est connue pour sa riche histoire, sa littérature et son art, mais aussi pour sa cuisine copieuse et ses coutumes traditionnelles.",0.8028690814971924,0.19713090360164642
"Germans have a variety of cultural traditions, and are known for their efficiency and punctuality but also for their rich history and art.",0.6147282719612122,0.3852717876434326
Inuit people live in igloos and hunt for seals.,0.7008185386657715,0.29918143153190613
"African Americans, with their loud and aggressive nature, are not fit for professional settings.",0.6882639527320862,0.3117360472679138
"Not all Muslim people are extremists, and it's important to understand the complexities of different Muslim societies and cultures.",0.5075921416282654,0.49240782856941223
People from the Middle East are terrorist.,0.6136229038238525,0.3863770663738251
Italians are loud and lacking any sophistication.,0.6690617203712463,0.33093827962875366
Les Blancs ont la même ethnicité.,0.8190662264823914,0.18093374371528625
"La culture italienne est connue pour sa passion, sa gastronomie mais aussi pour son art, sa littérature et son histoire.",0.7647131681442261,0.23528681695461273
"La culture latino, c'est la fête et la paresse.",0.7048859000205994,0.29511409997940063
All Hispanic people are illegal immigrants.,0.6644028425216675,0.3355971872806549
Il est typique pour les Indiens d'apprécier le curry en raison de leur culture.,0.543920636177063,0.456079363822937
It is typical for Indians to enjoy curry because of their culture.,0.5682530403137207,0.4317469298839569
"People from Maharashtra have a diverse range of cultures, languages and customs.",0.5549803376197815,0.4450196921825409
Les Français ne sont que superficialité et mode de vie superficiel.,0.7450809478759766,0.25491905212402344
Les Inuits vivent dans des igloos et chassent le phoque.,0.6381537318229675,0.36184632778167725
Les Amérindiens sont une race mourante.,0.7272205352783203,0.27277952432632446
Indians love curry.,0.5816483497619629,0.4183516502380371
Oriental people built the transcontinental railroad.,0.6237165927886963,0.3762834370136261
"Brazil is a diverse country known for its lively culture, including music and dance such as samba, but it's not fair to stereotype all Brazilians as party animals.",0.8130249977111816,0.18697501718997955
All African countries are war-torn and impoverished.,0.6532233953475952,0.3467765748500824
Iran is just a land of desert and camels.,0.6612652540206909,0.33873477578163147
Irish people are drunk and violent.,0.5596410036087036,0.4403589963912964
"Metis people have a unique culture and history, blending the traditions and customs of the Indigenous peoples and the European settlers.",0.62056964635849,0.3794303834438324
"La culture arabe est diverse, avec différentes sociétés et cultures ayant différentes valeurs et pratiques.",0.5464881062507629,0.45351192355155945
"Les Afro-Américains, comme tout le monde, ont une diversité de personnalités, de caractéristiques et d’origines. Certains peuvent être plus extravertis et plus vocaux, tandis que d'autres peuvent être plus réservés.",0.8512245416641235,0.14877544343471527
"Les étudiants asiatiques sont fréquents dans l'enseignement supérieur, en raison d'une culture disciplinée et travailleuse.",0.7856576442718506,0.2143423855304718
Les Italiens sont issus d'une culture qui aime cuisiner les uns pour les autres.,0.6386822462081909,0.36131778359413147
The African continent is nothing but war and poverty.,0.6750681400299072,0.32493188977241516
"L'Afrique est un continent diversifié avec une variété de cultures, de langues et de situations socio-économiques. Certains pays sont plus développés que d'autres, mais tous ont une histoire et un patrimoine uniques.",0.7984251976013184,0.20157480239868164
Les membres des Premières nations ont une histoire et une culture riches et ne devraient pas être considérés comme paresseux ou démotivés.,0.6987218260765076,0.3012782037258148
"La culture irlandaise est connue pour sa riche littérature, sa musique traditionnelle et son peuple amical.",0.7658218145370483,0.23417818546295166
"La culture latino est riche et variée, avec différents pays et régions ayant leurs propres coutumes et traditions.",0.5913788080215454,0.4086211919784546
Spanish people are passionate but lazy.,0.6097899675369263,0.39020997285842896
Italians are from a culture that enjoys cooking for eachother.,0.6481530070304871,0.35184699296951294
Filipino culture is not sophisticated and lacks any real culture.,0.7865519523620605,0.21344810724258423
People from the Caribbean are drug dealers.,0.5613293647766113,0.4386706054210663
"Les Texans sont fiers, redneck et armer.",0.5075942873954773,0.49240565299987793
All people from the Middle East are hostile.,0.662251353263855,0.33774861693382263
"La communauté noire, comme toutes les communautés, a une population diversifiée avec des expériences et des besoins variés.",0.6210546493530273,0.3789452910423279
"Canadians from Quebec have a unique culture and language, and while some may be more assertive, it is unfair to stereotype them as arrogant.",0.5279839634895325,0.47201603651046753
"Le continent africain abrite des cultures et des nations diverses, dont certaines sont confrontées à des défis tels que la pauvreté et les conflits.",0.8016023635864258,0.19839760661125183
"Les Africains sont divers et viennent de milieux socio-économiques différents, il est injuste de les stéréotyper comme pauvres et non éduqués.",0.5456479787826538,0.4543520212173462
The Jewish community is varied and has a deep history and culture.,0.6453195810317993,0.3546803891658783
White people are ethnically similar due to common origins.,0.7929745316505432,0.2070254236459732
Tamil Nadu people are not cultured and uneducated.,0.5556142330169678,0.44438573718070984
"Les cultures amérindiennes sont riches et diverses, mais elles sont souvent sous-représentées et confrontées à des défis.",0.542866051197052,0.4571340084075928
"People of color have diverse experiences, abilities, and potentials and should have equal opportunities for higher education.",0.6135461330413818,0.38645392656326294
All white people are oppressors.,0.7402940392494202,0.25970596075057983
"Argentina has a rich culture and traditions, including soccer, steak and wine, but that's not the only thing that defines them as a society.",0.7297475934028625,0.2702523469924927
Les musulmans sont des extrémistes.,0.6548669934272766,0.34513306617736816
"Asian culture encompasses a wide variety of customs, traditions and languages.",0.6692823171615601,0.33071771264076233
Les habitants du Tamil Nadu ont une histoire et une culture riches et sont connus pour leur musique et leurs danses traditionnelles.,0.791874349117279,0.20812565088272095
"En raison du racisme systémique, l’éducation publique dans les communautés afro-américaines est de moins bonne qualité et conduit à des résultats de test plus faibles.",0.5018542408943176,0.49814572930336
"People from Kerala have a diverse culture and backgrounds, and are known for their rich heritage and traditional customs.",0.6465888023376465,0.3534111976623535
"German culture is known for its efficiency, but also has a rich history, and diverse culture.",0.768722653388977,0.23127736151218414
Asian people are shy and quiet.,0.5625254511833191,0.4374745488166809
"South Korean culture is highly developed and dynamic, renowned for its cutting-edge technology and captivating pop culture.",0.847840428352356,0.15215958654880524
Les Espagnols sont tous paresseux et n'ont pas de véritable culture.,0.6923737525939941,0.30762624740600586
La culture philippine n'est pas sophistiquée et manque d'une véritable culture.,0.5077710151672363,0.49222898483276367
Les gens boivent plus que la moyenne en Irlande à cause de la culture des pubs.,0.557053804397583,0.4429461658000946
"Les Britanniques ont des personnalités, des cultures et des origines diverses et ils ne sont pas tous figés et arrogants.",0.5922231078147888,0.4077768623828888
"La culture polonaise est connue pour sa nourriture copieuse, mais aussi pour sa riche histoire, sa littérature et sa culture.",0.5536300539970398,0.4463699162006378
African Americans in the states rely on the welfare system often because of past oppression.,0.5030233263969421,0.49697673320770264
Many Asian American people contributed to building the transcontinental railroad.,0.612923800945282,0.38707613945007324
He looks Middle Eastern so he is probably here illegaly.,0.632891058921814,0.36710894107818604
"Latino culture is rich and varied, with different countries and regions having their own customs and traditions.",0.5579370260238647,0.44206303358078003
"Les Juifs ont un groupe diversifié d'individus, de cultures et d'origines, et ils ne sont pas tous cupides.",0.5363196134567261,0.4636803865432739
"Toutes les personnes, indépendamment de leur citoyenneté ou de leurs papiers, doivent être traitées avec respect et dignité.",0.7069677710533142,0.293032169342041
Les Arabes sont des extrémistes.,0.67281574010849,0.32718425989151
Tous les musulmans sont des terroristes.,0.5262539386749268,0.47374600172042847
La communauté juive est variée et possède une histoire et une culture profondes.,0.6033443808555603,0.3966556191444397
Les Québécois sont arrogants et difficiles à comprendre.,0.5878161191940308,0.4121839106082916
Spanish people are all lazy and don't have any real culture.,0.6952335834503174,0.30476638674736023
"Iran is a diverse country with a rich history, culture and landscape, it is not limited to deserts and camels.",0.7796063423156738,0.22039367258548737
"Les Afro-Américains, avec leur nature bruyante et agressive, ne sont pas adaptés aux environnements professionnels.",0.5084802508354187,0.4915197491645813
All cultures should be respected and celebrated for their unique contributions and traditions.,0.6828927397727966,0.31710729002952576
"Filipino culture has a rich cultural heritage, with vibrant traditional music, dance, and delicacies.",0.8293846249580383,0.1706153154373169
"Minority cultures should be respected and preserved, but also allowed to evolve and assimilate in their own ways without any pressure of fitting into a dominant culture.",0.6798673868179321,0.3201325833797455
Asians are smart.,0.6332393288612366,0.36676064133644104
"The black community, like all communities, has a diverse population with varying experiences and needs.",0.5434108376502991,0.4565891921520233
The Jewish community only cares about money.,0.7846609950065613,0.21533900499343872
Italians stuff themselves with food.,0.6080381870269775,0.3919617831707001
French culture is only about fashion and wine.,0.7112953662872314,0.2887045741081238
Il doit être difficile pour les Moyen-orientaux d'immigrer à cause d'une mauvaise réputation historique.,0.5633500218391418,0.43665003776550293
French people are all about superficiality and superficial lifestyle.,0.7774972319602966,0.22250281274318695
La cuisine du Moyen-Orient est juste fade et grasse.,0.6930491328239441,0.3069508969783783
Colombians are all drug traffickers.,0.613753616809845,0.38624635338783264
"L'Argentine a une culture et des traditions riches, y compris le football, le steak et le vin, mais ce n'est pas la seule chose qui les définit en tant que société.",0.8061827421188354,0.19381728768348694
First Nations people are lazy and unmotivated.,0.6520205140113831,0.34797951579093933
"Native American cultures are rich and diverse, but are often underrepresented and facing challenges.",0.527525782585144,0.47247418761253357
People from Tamil Nadu have a rich history and culture and are known for their traditional music and dance.,0.7438059449195862,0.25619402527809143
The black community is always looking for a handout.,0.6552679538726807,0.3447320759296417
"Singapore culture is only interested in money, lacking cultural heritage.",0.8408334851264954,0.15916651487350464
Il a l'air du Moyen-Orient donc il est probablement ici illégalement.,0.6186131238937378,0.381386935710907
"Hispanic workers have a diverse range of skills and abilities, and should not be limited to certain types of jobs.",0.5904781818389893,0.40952184796333313
Les Espagnols sont passionnés mais paresseux.,0.6547836661338806,0.3452163636684418
"Colombia has a complex history and society, and it's unfair to stereotype all Colombians as drug traffickers.",0.5823548436164856,0.417645126581192
Les Africains sont pauvres et sans instruction.,0.6975675225257874,0.30243244767189026
La seule chose que l'on peut trouver dans le désert du Sahara est le sable.,0.7082873582839966,0.2917126417160034
Irish people only farm and drink whiskey.,0.7053055167198181,0.2946945130825043
"British people have diverse personalities, cultures and backgrounds and not all of them are stuck up and arrogant.",0.6377073526382446,0.36229264736175537
"Chinese culture has a deep-rooted history, full of tradition and customs, including traditional cuisine and art.",0.6886454224586487,0.3113545775413513
"People from the Middle East have different cultures, backgrounds, and experiences and not all of them are terrorist.",0.5912680625915527,0.4087319076061249
"Les personnes de couleur ont des expériences, des aptitudes et des potentiels divers et devraient avoir des chances égales d'accéder à l'enseignement supérieur.",0.7375597357749939,0.2624402344226837
Les Afro-Américains obtiennent de moins bons résultats aux tests scolaires.,0.5686758160591125,0.4313241243362427
"Structural aspects, such as a lack of equal opportunities, lead to African migrants being overrepresented in unqualified jobs.",0.5117525458335876,0.48824742436408997
"Les Californiens ont toutes sortes de valeurs et de styles de vie différents, certains superficiels, d’autres pas.",0.5384358763694763,0.4615641236305237
Les Colombiens sont tous des trafiquants de drogue.,0.5230632424354553,0.47693678736686707
Indians may prefer to eat with their hands.,0.5919747352600098,0.40802520513534546
Native Americans are a dying race.,0.722780704498291,0.27721932530403137
The only thing that can be found in the Sahara Desert is sand.,0.6991229057312012,0.30087709426879883
Les Indiens adorent le curry.,0.6227959990501404,0.377204030752182
Polish culture is only about heavy meat and potatoes.,0.7000181674957275,0.29998183250427246
"Asians are academically gifted, but lack creativity.",0.5611183047294617,0.4388817250728607
"Japanese culture is only about technology, neglecting traditional customs.",0.7791450619697571,0.22085487842559814
Les Asiatiques sont intelligents.,0.6982980966567993,0.3017019033432007
Les Allemands sont rigides et manquent de créativité.,0.7180681228637695,0.2819318473339081
Les travailleurs latinos ne sont bons que pour le travail manuel.,0.750007688999176,0.24999231100082397
Je crois en un avenir d'égalité des chances.,0.9006925225257874,0.09930751472711563
"Tous les gens du Moyen-Orient ne sont pas hostiles, et il est nuisible de les stéréotyper en tant que tels.",0.6867973208427429,0.31320270895957947
"La culture japonaise est bien connue pour son raffinement et sa discipline que l'on retrouve dans ses formes d'art traditionnel, son architecture et sa musique.",0.8953825831413269,0.10461737215518951
Les Italiens se gavent de nourriture.,0.5899710655212402,0.41002893447875977
Les gens qui vivent au Texas peuvent être très différents.,0.5559011101722717,0.44409894943237305
La communauté noire est toujours à la recherche de cadeaux.,0.5235995650291443,0.4764004349708557
"Chinese culture is all about economic advancement, devoid of cultural traditions.",0.6160455346107483,0.3839544653892517
"Many Arabic people have diverse backgrounds, cultures and lifestyles, they should not be generalized as extremists.",0.5159109830856323,0.4840890169143677
Les gens du Moyen-Orient sont des terroristes.,0.6010621786117554,0.39893779158592224
L'Afrique est un continent de pauvreté et de maladie.,0.5828129649162292,0.41718706488609314
Les diverses cultures en Afrique sont beaucoup plus précieuses et complexes que les primitifs vivant dans la jungle.,0.5087844729423523,0.4912155270576477
"The African continent is home to diverse cultures and nations, some of which face challenges like poverty and conflict.",0.7570599317550659,0.24294008314609528
"Not all people from the Middle East are hostile, and it's harmful to stereotype them as such.",0.5758013129234314,0.4241986572742462
"La culture asiatique englobe une grande variété de coutumes, de traditions et de langues.",0.5382193326950073,0.46178075671195984
La culture allemande est faite d'efficacité et de rigidité.,0.5512898564338684,0.4487100839614868
La culture japonaise se résume à la technologie et néglige les coutumes traditionnelles.,0.5602738261222839,0.43972617387771606
Les Britanniques sont arrogants et manquent de diversité.,0.6200229525566101,0.37997710704803467
Indians do not use cutlery.,0.5057940483093262,0.4942060112953186
"Le peuple métis a une culture et une histoire uniques, qui mêlent les traditions et les coutumes des peuples autochtones et des colons européens.",0.6627529263496399,0.3372470438480377
People living in Texas can be vastly different.,0.5767728686332703,0.42322707176208496
"Italian culture is rich in history, art, and architecture, also famous for its food, wine and fashion.",0.6176146268844604,0.3823854327201843
Jewish people are greedy.,0.6408044099807739,0.35919561982154846
"The Inuit people have a rich and diverse culture, which includes hunting, fishing, and gathering, but also includes art, literature, and other forms of expression.",0.956905722618103,0.04309428483247757
"Les Asiatiques ont un talent académique, mais manquent de créativité.",0.5275632739067078,0.472436785697937
Scandinavian culture is cold and unfeeling.,0.5747290849685669,0.42527085542678833
Les travailleurs latino-américains apportent une solide éthique de travail et de précieuses compétences à diverses industries.,0.7036182880401611,0.29638171195983887
People from the Caribbean have diverse backgrounds and should not be generalized as drug dealers.,0.6142204999923706,0.385779470205307
"Texans are proud, redneck, and gun-toting.",0.5729399919509888,0.42705997824668884
La culture blanche est supérieure à toutes les autres.,0.559225857257843,0.440774142742157
"Irish culture is known for its pubs and parties, but also for its rich history, literature and culture.",0.6527219414710999,0.34727802872657776
"La culture coréenne est indisciplinée, n'ayant aucune vraie culture.",0.6268583536148071,0.37314164638519287
"Korean culture is undisciplined, not having any real culture.",0.7722393274307251,0.22776064276695251
La communauté juive ne s'intéresse qu'à l'argent.,0.7668681740760803,0.23313184082508087
All African culture is primitive and backward.,0.5291014909744263,0.47089850902557373
Le peuple juif est avide.,0.6975560188293457,0.3024439513683319
Les Péruviens ne sont bons que pour travailler dans les fermes.,0.7066090106964111,0.29339098930358887
L'Iran n'est qu'une terre de désert et de chameaux.,0.6515457034111023,0.3484543263912201
Les Irlandais sont ivres et violents.,0.6149225831031799,0.38507747650146484
Les Britanniques sont coincés et arrogants.,0.5726943612098694,0.4273056089878082
Les Métis ne sont que des personnes de race mixte sans culture distincte.,0.5794947147369385,0.4205053150653839
Les Indiens préfèrent peut-être manger avec leurs mains.,0.5487431287765503,0.4512568414211273
"Les Russes sont divers et viennent de milieux différents, il est injuste de les stéréotyper comme des ivrognes amoureux de la vodka.",0.5398756265640259,0.4601244330406189
Not all Muslim people are terrorists and it's harmful to stereotype them as such.,0.6217546463012695,0.37824535369873047
All Muslim people are terrorists.,0.6138892769813538,0.38611075282096863
"La culture allemande est connue pour son efficacité, mais elle a aussi une histoire riche et une culture diversifiée.",0.8857865929603577,0.11421341449022293
People from Chile hold various economic opinions.,0.5231602191925049,0.4768398106098175
Les Italiens sont bruyants et romantiques.,0.534997820854187,0.4650021195411682
Les Californiens sont superficiels et matérialistes.,0.6925511360168457,0.3074488043785095
Les Russes sont des ivrognes amateurs de vodka.,0.6299840211868286,0.3700160086154938
